,loss,f1_metric,val_loss,val_f1_metric
0,1.381213903427124,0.2031448483467102,1.1792689561843872,0.3853975534439087
1,1.1016172170639038,0.47108525037765503,1.0409786701202393,0.5356453061103821
2,1.0132333040237427,0.5435761213302612,0.9072256684303284,0.6185933351516724
3,0.9323603510856628,0.5974488854408264,0.8660026788711548,0.6403256058692932
4,0.8987801671028137,0.6247354745864868,0.8935438394546509,0.6407473087310791
5,0.8536626696586609,0.6364139914512634,0.8006800413131714,0.6829578876495361
6,0.838568925857544,0.6513063907623291,0.8275378942489624,0.6670911312103271
7,0.8135636448860168,0.6683626770973206,0.794023334980011,0.6909642815589905
8,0.7594676613807678,0.6874296069145203,0.7335249781608582,0.726477324962616
9,0.7465579509735107,0.6934674978256226,0.9041937589645386,0.6396706700325012
10,0.7266005277633667,0.7023742198944092,0.8520459532737732,0.6814731955528259
11,0.7276113629341125,0.712607204914093,0.7646899819374084,0.7008415460586548
12,0.7277024984359741,0.7019938230514526,0.8578701019287109,0.6724239587783813
13,0.6804608106613159,0.7173519134521484,0.8098477125167847,0.6922304630279541
