,loss,f1_metric,val_loss,val_f1_metric
0,19.6575870513916,0.4509245753288269,8.524027824401855,0.21931815147399902
1,5.1379289627075195,0.5151115655899048,4.510492324829102,0.22575753927230835
2,3.2684593200683594,0.5641844868659973,4.158690929412842,0.21931815147399902
3,2.7360246181488037,0.585181474685669,4.010412693023682,0.2193181961774826
4,2.273951292037964,0.6559099555015564,3.099919319152832,0.24163751304149628
5,1.9940948486328125,0.683030903339386,3.3126072883605957,0.26258423924446106
6,1.789616346359253,0.7066565155982971,2.6084470748901367,0.35075634717941284
7,1.5597604513168335,0.754170835018158,2.296743631362915,0.43727052211761475
8,1.401429533958435,0.7812815308570862,2.2125649452209473,0.4900331497192383
9,1.196985125541687,0.8215662837028503,2.024826765060425,0.5430873036384583
10,0.9283127784729004,0.8747684955596924,1.6012685298919678,0.6229044795036316
11,0.8287262320518494,0.8909386396408081,1.6440800428390503,0.6236147284507751
12,0.741848886013031,0.9081765413284302,1.5588328838348389,0.6450284123420715
13,0.632300615310669,0.9309710264205933,1.633513331413269,0.6409445405006409
14,0.616327166557312,0.9341070055961609,2.0276126861572266,0.5801534056663513
15,0.5991406440734863,0.946986734867096,1.8376867771148682,0.6411675214767456
16,0.5434671640396118,0.9519919753074646,1.922534465789795,0.6222962737083435
17,0.4938852787017822,0.9605159163475037,1.9091720581054688,0.6033072471618652
