,loss,f1_metric,val_loss,val_f1_metric
0,1.490756630897522,0.1224224641919136,1.201145887374878,0.2731165289878845
1,1.13571035861969,0.42046865820884705,1.0052294731140137,0.5082741379737854
2,1.0267263650894165,0.5221866369247437,0.9792783856391907,0.5727067589759827
3,0.9082642793655396,0.6107128262519836,0.8739543557167053,0.6238068342208862
4,0.804643452167511,0.6636898517608643,0.869846522808075,0.634774923324585
5,0.6620365977287292,0.7314847707748413,0.8413973450660706,0.6584972143173218
6,0.5336532592773438,0.7864608764648438,0.9210526943206787,0.6666029691696167
7,0.4031387269496918,0.8493760824203491,0.9762968420982361,0.6829180121421814
8,0.2873058319091797,0.9006699919700623,1.0301883220672607,0.6679869890213013
9,0.19125571846961975,0.930664598941803,1.279046654701233,0.6701099276542664
10,0.15484702587127686,0.9489933252334595,1.3048762083053589,0.6777529716491699
11,0.14130817353725433,0.9534487128257751,1.279006004333496,0.6968998908996582
12,0.10271847993135452,0.967242419719696,1.6950905323028564,0.6595278382301331
13,0.08154506981372833,0.9741302132606506,1.6096125841140747,0.6916536688804626
14,0.06703796982765198,0.9806177616119385,1.6898016929626465,0.670484185218811
15,0.04986663535237312,0.9844751954078674,1.826133131980896,0.6620293259620667
16,0.06360650807619095,0.9845066070556641,1.6112672090530396,0.6915433406829834
