,loss,f1_metric,val_loss,val_f1_metric
0,1.6772204637527466,0.2685997486114502,2.053868532180786,0.2765752077102661
1,1.6124956607818604,0.1988508552312851,2.9382152557373047,0.21101433038711548
2,1.4445122480392456,0.20325924456119537,1.3477654457092285,0.19116750359535217
3,1.3873608112335205,0.2049569934606552,1.5485906600952148,0.23417669534683228
4,1.3749182224273682,0.21612969040870667,3.257976531982422,0.2939409017562866
5,1.4000294208526611,0.185012549161911,1.628150463104248,0.2603359520435333
6,1.387418508529663,0.19725392758846283,1.3928229808807373,0.29587915539741516
7,1.3062268495559692,0.246475487947464,1.2429373264312744,0.28454282879829407
8,1.2698410749435425,0.33655887842178345,1.3978925943374634,0.35815438628196716
9,1.2422007322311401,0.3542722165584564,1.1998480558395386,0.38218364119529724
10,1.2378095388412476,0.36657223105430603,2.904209852218628,0.28416165709495544
11,1.3116790056228638,0.2959612309932709,1.667458176612854,0.35884663462638855
12,1.281977891921997,0.2987324297428131,1.2269160747528076,0.3069100081920624
13,1.2644927501678467,0.3118111789226532,1.201757788658142,0.3608801066875458
14,1.2441456317901611,0.34661614894866943,1.2267268896102905,0.32100701332092285
