,loss,f1_metric,val_loss,val_f1_metric
0,1.7225136756896973,0.47306886315345764,2.4563021659851074,0.22622372210025787
1,1.1198378801345825,0.6029672622680664,2.068819761276245,0.24085110425949097
2,0.8697731494903564,0.6824885606765747,2.091524600982666,0.30341774225234985
3,0.6332105994224548,0.7661272287368774,1.7514293193817139,0.2767086327075958
4,0.5122896432876587,0.8237344026565552,1.4494351148605347,0.36430537700653076
5,0.3444632291793823,0.8786917924880981,1.33623468875885,0.47197550535202026
6,0.26072606444358826,0.906851589679718,0.9694669842720032,0.6406515836715698
7,0.15418057143688202,0.9447675347328186,1.0827773809432983,0.6369931101799011
8,0.12911085784435272,0.9569448828697205,1.2212462425231934,0.653262734413147
9,0.1015087440609932,0.9670884609222412,1.200845718383789,0.6553952693939209
10,0.07989755272865295,0.9757097959518433,1.454239845275879,0.6534597873687744
11,0.06308071315288544,0.9816038608551025,1.2174568176269531,0.673304557800293
12,0.05298659950494766,0.9845003485679626,1.3560030460357666,0.6494589447975159
13,0.046216148883104324,0.9864785671234131,1.2405608892440796,0.6897622346878052
14,0.027220677584409714,0.992473840713501,1.2873589992523193,0.6672751903533936
15,0.024796156212687492,0.9939985871315002,1.2740228176116943,0.685696542263031
16,0.019933998584747314,0.9942006468772888,1.222706913948059,0.6829481720924377
17,0.026920659467577934,0.9922655820846558,1.2683948278427124,0.6722768545150757
18,0.03785175830125809,0.9878257513046265,1.7735735177993774,0.6317213177680969
