,loss,f1_metric,val_loss,val_f1_metric
0,41.7666015625,0.37954309582710266,11.222699165344238,1.1287880852250964e-08
1,6.036198139190674,0.3888298273086548,3.7906596660614014,1.1287880852250964e-08
2,3.0213875770568848,0.37346553802490234,2.814013719558716,1.1287880852250964e-08
3,2.441822052001953,0.41297438740730286,2.424708127975464,0.020490048453211784
4,2.170236825942993,0.43507811427116394,2.5169172286987305,0.27770236134529114
5,2.0028533935546875,0.4517976939678192,2.177858352661133,0.41730841994285583
6,1.9900407791137695,0.4401848018169403,1.8959976434707642,0.4758029282093048
7,1.8405746221542358,0.46991249918937683,1.9595073461532593,0.38454005122184753
8,1.8523181676864624,0.46596232056617737,2.1493492126464844,0.43090829253196716
9,1.7727670669555664,0.5019279718399048,1.729757308959961,0.4750763773918152
10,2.091068744659424,0.42577192187309265,3.7373058795928955,0.22727270424365997
11,1.8934009075164795,0.4073222577571869,3.0374441146850586,0.26841187477111816
