,loss,f1_metric,val_loss,val_f1_metric
0,1.4886882305145264,0.33980441093444824,3.3101069927215576,0.2923446595668793
1,1.2307689189910889,0.4809509217739105,1.261088490486145,0.4348098933696747
2,1.1783133745193481,0.5125575065612793,2.098278522491455,0.38672009110450745
3,1.0346338748931885,0.5783739686012268,1.2349244356155396,0.5461775064468384
4,0.9454060792922974,0.6089940071105957,1.5453208684921265,0.4820603132247925
5,0.8357928991317749,0.6733293533325195,1.4126839637756348,0.5109031200408936
6,0.7278158068656921,0.7064416408538818,1.1402841806411743,0.5977876782417297
7,0.6863781809806824,0.7233465313911438,1.1932239532470703,0.6039121150970459
8,0.5481085777282715,0.8031551241874695,1.1801787614822388,0.5996828675270081
9,0.42911258339881897,0.8413751721382141,1.1932982206344604,0.5837160348892212
10,0.3549478352069855,0.8705416917800903,1.1451247930526733,0.6259918212890625
11,0.22882984578609467,0.9282035231590271,1.379904866218567,0.5921621322631836
12,0.1453629732131958,0.9545089602470398,1.1708651781082153,0.6402463316917419
13,0.08761078864336014,0.9738916754722595,1.2708557844161987,0.6429033875465393
14,0.0609632208943367,0.9870048761367798,1.4543055295944214,0.6151456236839294
15,0.046902526170015335,0.9899258017539978,1.5191110372543335,0.6334359049797058
16,0.039077408611774445,0.9920573234558105,1.6604793071746826,0.6162177324295044
17,0.041692525148391724,0.9907099604606628,1.4590752124786377,0.6672982573509216
18,0.029939061030745506,0.9941762089729309,1.5273271799087524,0.6467196941375732
19,0.01829500123858452,0.998071014881134,1.6319172382354736,0.6322576403617859
20,0.015041601844131947,0.9970777630805969,1.4504296779632568,0.6637420058250427
21,0.019090091809630394,0.9947640895843506,1.5896855592727661,0.6404985785484314
22,0.016279857605695724,0.9967175722122192,1.8046746253967285,0.6290191411972046
