,loss,f1_metric,val_loss,val_f1_metric
0,16.153573989868164,0.4173562228679657,5.9818243980407715,0.23219694197177887
1,4.338088035583496,0.40297529101371765,3.926602840423584,0.2193181961774826
2,3.463970422744751,0.417251318693161,4.540368556976318,0.2351711243391037
3,2.798943519592285,0.43729546666145325,2.975179672241211,0.3282352685928345
4,2.321697950363159,0.468098521232605,2.1426990032196045,0.3338245153427124
5,2.043733835220337,0.47145968675613403,1.7477775812149048,0.504357099533081
6,1.770060420036316,0.49664783477783203,2.363865375518799,0.38679778575897217
7,1.735680103302002,0.5043747425079346,1.5025982856750488,0.5639818906784058
8,1.6469428539276123,0.5198108553886414,1.5296229124069214,0.513549268245697
9,1.5309889316558838,0.5159762501716614,1.385659098625183,0.5657293796539307
10,1.4771171808242798,0.5162494778633118,1.3595669269561768,0.5981019139289856
11,1.3970725536346436,0.545854389667511,1.814448595046997,0.4739980697631836
12,1.368622064590454,0.5386740565299988,1.1919710636138916,0.6144167184829712
13,1.320052981376648,0.5555626153945923,1.3511892557144165,0.5840966701507568
14,1.2954869270324707,0.5668761730194092,1.4991888999938965,0.5905628800392151
15,1.3031079769134521,0.5667200088500977,1.4753243923187256,0.5634987354278564
16,1.290223479270935,0.5650291442871094,1.4207537174224854,0.4681984782218933
17,1.3014090061187744,0.5636821985244751,1.2867158651351929,0.5676262974739075
